"#","Cod","Title EN","Title FR"
"913","30091","ORGANIC SOYA BEANS ROASTED SALTED","FÈVES DE SOYA RÔTIES SALÉES (BIO)"
"914","30092","ORGANIC ROASTED UNSALTED SOYA BEANS","FÈVES DE SOYA RÔTIES NON SALÉES (BIO)"
"915","30093","ORGANIC RED QUINOA FLAKES","FLOCON DE QUINOA ROUGE BIOLOGIQUE"
"916","30095","ORGANIC SPELT BRAN","SON D'ÉPEAUTRE (BIO)"
"917","30096","ORGANIC OAT GROATS","AVOINE STABILISÉE BIO"
"918","30097","ORGANIC RYE KERNEL","SEIGLE CRIBLÉ"
"919","30098","ORGANIC STEELCUT OAT","AVOINES 'STEELCUT' BIO"
"920","30099","ORGANIC WHITE QUINOA FLAKES","FLOCON DE QUINOA BLANC BIOLOGIQUE"
"921","30113","ORGANIC TURMERIC POWDER","CURCUMA EN POUDRE BIO"
"922","31000","ORGANIC RYE FLAKES","FLOCON DE SEIGLE BIOLOGIQUE"
"923","31001","ORGANIC REGULAR ROLLED OATS","FLOCONS AVOINE RÉGULIER (BIO)"
"924","31002","ORGANIC BARLEY FLAKES","FLOCONS ORGE (BIO)"
"925","31003","ORGANIC WHEAT FLAKE","FLOCONS BLÉ (BIO)"
"926","31004","ORGANIC TOASTED SOYA FLAKES","FLOCONS SOYA ROTIS (BIO)"
"927","31005","KAMUT® FLAKES (ORGANIC)","FLOCONS DE KAMUT® (BIO)"
"928","31006","SPELT FLAKES (ORGANIC)","FLOCONS ÉPEAUTRE (BIO)"
"929","31007","ORGANIC GOLDEN FLAX SEEDS","GRAINES DE LIN DORÉES (BIO)"
"930","31008","ORGANIC POPCORN","MAIS À ÉCLATER (BIO)"
"931","31009","ORGANIC HULLED MILLET","MILLET DÉCORTIQUÉ (BIO)"
"932","31010","ORGANIC BROWN FLAX SEEDS","GRAINES DE LIN BRUNES (BIO)"
"933","31011","ORGANIC QUICK ROLLED OATS","FLOCONS AVOINE RAPIDE (BIO)"
"934","31012","ORGANIC BLACK BELUGA LENTILS","LENTILLES BELUGA NOIR BIOLOGIQUES"
"935","31013","ORGANIC GREEN LENTILS","LENTILLES VERTES BIOLOGIQUES"
"936","31014","ORGANIC FRENCH LENTILS","LENTILLES FRANÇAISES BIOLOGIQUES"
"937","31015","ORGANIC RED LENTILS (SPLIT)","LENTILLES ROUGES BIOLOGIQUES (FENDUES)"
"938","31016","ORGANIC BROWN LENTILS","LENTILLES BRUNES BIOLOGIQUES"
"939","31017","ORGANIC ALFALFA SEEDS","GRAINES DE LUZERNE BIO"
"940","31018","ORGANIC RED CLOVER","TRÈFLE ROUGE BIOLOGIQUE"
"941","31019","ORGANIC RED QUINOA ROYAL","QUINOA ROUGE BIOLOGIQUE ROYAL"
"942","31020","ORGANIC WHITE QUINOA ROYAL","QUINOA BLANC BIOLOGIQUE ROYAL"
"943","31021","AMARANTH (ORGANIC)","L'AMARANTE (BIO)"
"944","31022","ORGANIC HULLED HEMP SEEDS","CHANVRE DÉCORTIQUÉ (BIO)"
"945","31023","ORGANIC WHOLE WHITE BUCKWHEAT GROATS(GLUTEN FREE)","SARRASIN ENTIER BLANC - BIO( SANS GLUTEN)"
"946","31024","ORGANIC BLACK QUINOA ROYAL","QUINOA NOIR BIOLOGIQUE ROYAL"
"947","31025","3 COLOR ORGANIC MIXED QUINOA","QUINOA MÉLANGÉS 3 COULEURS BIO"
"948","31026","ORGANIC FINE BULGUR","BOULGOUR FIN BIOLOGIQUE"
"949","31027","ORGANIC COARSE BULGUR","BOULGOUR A GROS GRAIN (BIO)"
"950","31028","BLACK & RED QUINOA MIX","MÉLANGE QUINOA NOIR & ROUGE"
"951","31029","ORGANIC WHITE & RED QUINOA MIX","MÉLANGE QUINOA BLANC & ROUGE(BIO)"
"952","31031","PERUVIAN WHITE ORGANIC QUINOA","QUINOA BLANC PÉRUVIEN BIOLOGIQUE"
"953","31032","PERUVIAN RED ORGANIC QUINOA","QUINOA ROUGE PÉRUVIEN BIOLOGIQUE"
"954","31033","PERUVIAN BLACK ORGANIC QUINOA","QUINOA NOIR PÉRUVIEN BIOLOGIQUE"
"955","31034","ORGANIC CHINESE WHOLE WHITE BUCKWHEAT GROATS(GLUTEN FREE)","SARRASIN ENTIER BLANC CHINOIS - BIO( SANS GLUTEN)"
"956","31035","ORGANIC FARRO","FARRO BIO"
"957","31038","ORGANIC CANADIAN HULLED HEMP SEEDS","CHANVRE DÉCORTIQUÉ CANADIAN BIO"
"958","31039","ORGANIC COUSCOUS","COUSCOUS BIOLOGIQUE"
"959","31040","ORGANIC NAKED OAT","AVOINES NUE CRIBLÉE BIO"
"960","31041","ORGANIC WHEAT","BLÉ BIO"
"961","31042","ORGANIC SPELT KERNELS","ÉPEAUTRE DÉCORTIQUÉ BIO"
"962","31043","ORGANIC PEARLED BARLEY","ORGE MONDEE BIO"
"963","31044","ORGANIC HULLED BARLEY","ORGE POLIE BIO"
"964","31045","ORGANIC KAMUT® GRAINS","GRAIN DE KAMUT® BIO"
"965","31050","ORGANIC CHICK PEAS","POIS CHICHES BIOLOGIQUE"
"966","31055","ORGANIC GREEN SPLIT PEAS","POIS VERTS FENDUS BIOLOGIQUES"
"967","31056","ORGANIC YELLOW SPLIT PEAS","POIS JAUNES FENDUS BIOLOGIQUES"
"968","31058","ORGANIC FAVA BEANS","LES FEVES FAVA BIOLOGIQUES"
"969","31059","ORGANIC WHITE ARBORIO RICE","RIZ ARBORIO BLANC BIO"
"970","31060","ORGANIC BLACK TURTLE BEANS","HARICOTS NOIRS BIOLOGIQUES"
"971","31061","ORGANIC DARK RED KIDNEY BEANS","HARICOTS ROUGES BIOLOGIQUES"
"972","31062","ORGANIC NAVY BEANS","HARICOTS BLANCS BIOLOGIQUES"
"973","31063","ORGANIC BABY LIMA BEANS","FÈVE LIMA BÉBÉ  (BIO)"
"974","31064","ORGANIC PINTO BEANS","FÈVE PINTO (BIO)"
"975","31065","ORGANIC ADZUKI BEANS","FÈVE ADZUKI (BIO)"
"976","31066","ORGANIC APACCHI RED & WHITE BEANS","FEVES APACCHI ROUGE & BLANC (BIO)"
"977","31067","ORGANIC MUNG BEANS","FEVE MUNG BIO"
"978","31068","ORGANIC ANCIENT BLACK RICE 25 kg","RIZ NOIR À L'ANCIENNE (BIO) 25 kg"
"979","31069","ORGANIC RED JASMINE RICE","RIZ BIO JASMIN ROUGE"
"980","31070","ORGANIC BASMATI RICE","RIZ BASMATI BIOLOGIQUE"
"981","31071","ORGANIC CANADIAN WILD LONG RICE","RIZ SAUVAGE LONG BIO DE CANADA"
"982","31072","ORG. WHOLE GRAIN VOLCANO RICE","RIZ VOLCANO GRAINS ENTIER BIO"
"983","31073","ORGANIC WHITE LONG JASMINE RICE","RIZ LONG BIO JASMIN BLANC"
"984","31074","ORG. BROWN MEKONG FLOWER RICE (FAIR TRADE)","RIZ BIO ENTIER FLEUR MEKONG (EQUITABLE)"
"985","31075","ORGANIC WHITE LONG GRAIN RICE","RIZ BIO À GRAINS LONGS BLANC"
"986","31076","ORGANIC BROWN LONG GRAIN RICE","RIZ BIO BRUN À GRAINS LONGS"
"987","31077","ORGANIC ANCIENT BLACK RICE","RIZ NOIR À L'ANCIENNE (BIO)"
"988","31078","ORGANIC JADE GREEN PEARL RICE","RIZ VERT JADE PEARL (BIO)"
"989","31079","ORGANIC LONG BROWN  JASMINE RICE","RIZ BRUN À GRAINS ENTIERS JASMINE (BIO)"
"990","31080","ORGANIC CANE SUGAR","SUCRE DE CANNE BIOLOGIQUE"
"991","31081","ORGANIC COCONUT SUGAR (CRYSTAL)","SUCRE DE NOIX DE COCO (BIO) CRYSTAL"
"992","31082","ORGANIC MAPLE SUGAR","SUCRE D'ERABLE BIOLOGIQUE"
"993","31083","ORGANIC MAPLE FLAKES","FLOCONS D'ERABLE BIO"
"994","31085","ORGANIC STEVIA LEAVES POWDER","POUDRE DE FEUILLES DE STEVIA(BIO)"
"995","31090","ORGANIC PUFFED QUINOA","QUINOA SOUFFLÉ (BIO)"
"996","31101","ORGANIC VEGETABLES SHELL PASTA","PÂTES COQUILLES AUX LÉGUMES BIO."
"997","31102","ORGANIC FUSILLI KAMUT® PASTA","PÂTES FUSILLI KAMUT® BIO."
"998","31103","ORGANIC FUSILLI SPELT PASTA","PÂTES FUSILLI ÉPEAUTRE BIO."
"999","31104","ORGANIC FUSILLI WHITE WHEAT PASTA","PÂTES FUSILLI BLÉ BLANC BIO."
"1000","31105","ORGANIC MACARONI WHOLE WHEAT PASTA","PÂTES MACARONI BLÉ ENTIER BIO"
"1001","31106","ORGANIC MACARONI SPINACH PASTA","PÂTES MACARONI ÉPINARD BIO"
"1002","31107","ORGANIC VEGETABLE FUSILLI","FUSILLI AUX LEGUMES BIO"
"1003","31108","ORGANIC WHOLE WHEAT PENNE","PENNE AU BLE ENTIER BIO"
"1004","31110","ORGANIC CRACKED FREEKEH","FREEKEH FISSURÉ BIO"
"1005","31115","ORG. GARLIC & HERB CROUTONS","CROÛTONS AUX HERBES FINES ET À L'AIL(BIO)"
"1006","31501","ORGANIC WHITE QUINOA FLOUR (GLUTEN FREE)","FARINE DE QUINOA BLANC (BIO) - SANS GLUTEN"
"1007","31502","ORGANIC WHOLE BUCKWHEAT FLOUR (GLUTEN FREE)","FARINE DE SARRASIN (BIO) - SANS GLUTEN"
"1008","31503","ORGANIC TAPIOCA STARCH (GLUTEN FREE)","FÉCULE DE TAPIOCA (BIO) - SANS GLUTEN"
"1009","31504","ORGANIC GREEN LENTILS FLOUR (GLUTEN FREE)","FARINE DE LENTILLES VERTES (BIO) - SANS GLUTEN"
"1010","31505","ORGANIC COCONUT FLOUR (GLUTEN FREE)","FARINE DE NOIX DE COCO (BIO)- SANS GLUTEN"
"1011","31506","ORGANIC MILLET FLOUR (GLUTEN FREE)","FARINE DE MILLET (BIO) - SANS GLUTEN"
"1012","31507","ORGANIC AMARANTH FLOUR (GLUTEN FREE)","FARINE D'AMARANTE (BIO) - SANS GLUTEN"
"1013","31508","ORGANIC BROWN RICE FLOUR (GLUTEN FREE)","FARINE DE RIZ BRUN (BIO) - SANS GLUTEN"
"1014","31509","ORGANIC CHICK PEAS FLOUR (GLUTEN FREE)","FARINE DE POIS CHICHE (BIO) - SANS GLUTEN"
"1015","31510","ORGANIC SORGHO FLOUR  (GLUTEN FREE)","FARINE DE SORGHO BIOLOGIQUE (SANS GLUTEN)"
"1016","31511","ORGANIC WHITE RICE FLOUR (GLUTEN FREE)","FARINE DE RIZ BLANC (BIO) - SANS GLUTEN"
"1017","31512","ORGANIC WHOLE 4 GRAIN FLOUR BLEND-GLUTEN FREE","MÉLANGES FARINE DE 4 GRAINS ENTIER BIO (SANS GLUTEN )"
"1018","31513","ORGANIC OAT FINE GRIND FLOUR (GLUTEN FREE)","FARINE FINE MOULURE D'AVOINE (BIO) - SANS GLUTEN"
"1019","31514","ORGANIC POTATO STARCH (GLUTEN FREE)","FÉCULE DE POMME DE TERRE (SANS GLUTEN)"
"1020","31515","ORGANIC BLACK QUINOA FLOUR (GLUTEN FREE)","FARINE DE QUINOA NOIR (BIO) - SANS GLUTEN"
"1021","31540","ORGANIC REGULAR ROLLED OATS GLUTEN FREE","FLOCONS AVOINE RÉGULIER (BIO) SANS GLUTEN"
"1022","31620","ORGANIC SPROUTED QUINOA","QUINOA GERMÉ BIO"
"1023","31640","ORGANIC SPROUTED BUCKWHEAT","SARRASIN GERMÉ BIO"
"1024","32001","ORG. PUFFED NATURAL RICE QUINOA","QUINOA & RIZ ECLATÉ NATURE BIO."
"1025","32003","ORG. PUFFED QUINOA&RICE MINT","QUINOA&RIZ ECLATÉ À LA MENTHE BI0"
"1026","32005","ORG. PUFFED QUINOA&RICE ORANGE","QUINOA&RIZ ECLATÉ  À L'ORANGE BIO"
"1027","32006","ORG.PUFFED QUINOA&RICE STRAWBERRY","QUINOA&RIZ ECLATÉ À LA FRAISE-BIO"
"1028","32011","ORGANIC REG. MIX FLAKES","MÉLANGE DE FLOCONS RÉG. (BIO)"
"1029","32012","ORGANIC RAISIN ''FLAKE'' MIX","MÉL.ANGEDE FLOCONS AUX  RAISINS BIO"
"1030","32018","ORGANIC APPLE CINNAMON GRANOLAS","GRANOLA AUX POMMES ET CANNELLE BIO"
"1031","32020","ORGANIC LOW FAT BREAKFAST CEREAL","CÉRÉALES DU MATIN SANS GRAS BIO"
"1032","32021","ORGANIC MUESLI CEREALS","CÉRÉALES MUESLI BIO"
"1033","32022","ORGANIC BERRY INFUSION CEREAL","INFUSION DE BAIES (BIO)"
"1034","32025","ORGANIC SUNNY SOUP MIX","MÉLANGE À SOUPE ENSOLEILLÉ (BIO)"
"1035","32032","ORGANIC QUINOA & BAMBOO RICE MIX","MÉLANGE DE QUINOA & RIZ BAMBOU (BIO)"
"1036","32035","ORG. ANCIENT BLACK RICE BLEND MIX","MÉLANGE RIZ NOIR À L'ANCIENNE (BIO)"
"1037","32046","ORGANIC GOJI SPORT MIX","MÉLANGE GOJI SPORTIF (BIO)"
"1038","32047","ORGANIC GOJI ADVENTURE MIX","MÉLANGE GOJI AVENTURE (BIO)"
"1039","32049","ORGANIC TREK MIX","MÉLANGE TREK (BIO)"
"1040","32050","ORGANIC SAFARI MIX","MÉLANGE SAFARI (BIO)"
"1041","32051","ORGANIC HEALTH MIX","MÉLANGE SANTÉ (BIO)"
"1042","32052","ORGANIC ANDALUCIA MIX","MÉLANGE D'ANDALOUSIE BIOLOGIQUE"
"1043","32053","ORGANIC GAIA MIX","MÉLANGE GAIA BIOLOGIQUE"
"1044","32054","ORGANIC PALLADIUM MIX","MÉLANGE PALLADIUM BIOLOGIQUE"
"1045","32060","ORGANIC UNSALTED 5 DELUXE MIX","LE 5  DELUXE MÉLANGE NON SALÉ (BIO)"
"1046","33001","ORGANIC ACEROLA POWDER(FREEZE-DRIED)","POUDRE D'ACÉROLA BIOLOGIQUE(LYOPHILISÉ)"
"1047","33002","ORGANIC MAQUI POWDER(FREEZE DRIED)","POUDRE DE MAQUI BIOLOGIQUE (LYOPHILISÉ)"
"1048","33003","ORGANIC POMEGRANATE JUICE POWDER(SPRAY-DRIED)","JUS DE GRENADE EN POUDRE ( ATOMISATION)"
"1049","33004","ORGANIC KALE POWDER (AIR DRY)","POUDRE DE CHOU FRISÉ BIOLOGIQUE (SÉCHER À L'AIR)"
"1050","33005","ORGANIC SACHA INCHI POWDER","POUDRE DE SACHA INCHI BIOLOGIQUE"
"1051","33006","ORGANIC PSYLLIUM HUSK POWDER 95% 40 MESH","POUDRE D'ENVELOPPES DE PSYLLIUM 95% 40 MAILLE (BIO)"
"1052","33007","ORGANIC PSYLLIUM WHOLE HUSK 95%","ENVELOPPES DE PSYLLIUM ENTIÈRES 95% (BIO)"
"1053","33008","ORGANIC TIGERNUTS POWDER","POUDRE NOIX TIGRÉE (BIO)"
"1054","33009","ORGANIC TIGERNUTS 10-15MM","NOIX  TIGRÉE (BIO) 10-15MM"
"1055","33010","ORGANIC CAMU CAMU POWDER","POUDRE DE CAMU CAMU (BIO)"
"1056","33011","ORGANIC MACA POWDER","POUDRE DE MACA (BIO)"
"1057","33012","ORGANIC ACAI BERRY POWDER(FREEZE-DRIED)","POUDRE DE BAIES D'ACAI BIOLOGIQUE(LYOPHILISÉ)"
"1058","33013","ORGANIC MESQUITE POWDER","POUDRE DE MESQUITE (BIO)"
"1059","33014","ORGANIC YACON POWDER","POUDRE DE YACON (BIO)"
"1060","33015","ORGANIC LUCUMA POWDER","POUDRE DE LUCUMA (BIO)"
"1061","33016","ORGANIC CHUNKS DEHYDRATED YACON","TRANCHES DE YACON DÉSHYDRATÉ (BIO)"
"1062","33017","ORGANIC SPIRULINA","SPIRULINE BIOLOGIQUE"
"1063","33018","ORGANIC MORINGA LEAF POWDER (OLEIFERA)","POUDRE DE MORINGA BIOLOGIQUE(OLEIFERA)"
"1064","33019","ORGANIC DATE POWDER","POUDRE DE DATTES BIOLOGIQUE"
"1065","33020","ORGANIC GOJI POWDER","BAIES DE GOJI EN POUDRE (BIO)"
"1066","33021","ORGANIC SPINACH POWDER","POUDRE D'ÉPINARD BIO"
"1067","33022","ORGANIC BLUEBERRY JUICE POWDER","POUDRE AU JUS DE BLEUET BIO"
"1068","33023","ORGANIC CRANBERRIES POWDER","POUDRE DE CANNEBERGES BIO"
"1069","33024","ORGANIC MATCHA GREEN TEA POWDER 3KG","POUDRE DE THE VERT MATCHA (BIO) 3KG"
"1070","33025","ORGANIC MATCHA GREEN TEA POWDER","POUDRE DE THE VERT MATCHA (BIO)"
"1071","33026","ORGANIC BRAZIL NUTS POWDER(GLUTEN-FREE)","POUDRE DE NOIX DU BRÉSIL BIOLOGIQUE-SANS GLUTEN"
"1072","33027","ORGANIC DICED DEHYDRATED YACON","TRANCHES YACON EN DÈS DÉSHYDRATÉE (BIO)"
"1073","33028","ORGANIC BAOBAB POWDER","POUDRE DE BAOBAB BIOLOGIQUE"
"1074","33029","ORGANIC AUSTRALIAN PURE RAW CAROB POWDER","POUDRE DE CAROUBE CRÛE D'AUSTRALIE, PURE"
"1075","33040","ORGANIC PEA PROTEIN POWDER 80% (FERMENTED)","POUDRE DE POIS PROTEINÉE BIO 80% (FERMENTÉ)"
"1076","33041","ORGANIC SOY PROTEIN POWDER 90%","POUDRE DE SOJA PROTEINÉE BIO 90%"
"1077","33042","ORGANIC BROWN RICE PROTEIN POWDER 80%","POUDRE DE RIZ BRUN PROTEINÉE BIO BIO 80%"
"1078","33060","ORGANIC WHOLE GREEN TEA LEAVES (CHUNMEE)","THE VERT EN FEUILLE ENTIER (CHUNMEE BIO)"
"1079","33062","ORGANIC WHITE BAI MU DAN LEAF TEA FAIRTRADE","THE BLANC BAI MU DAN EN FEUILLE (BIO) EQUITABLE"
"1080","33065","ORGANIC HONEYDEW LOOSE TEA","THÉ MIELLÉ EN VRAC (BIO)"
"1081","33066","ORGANIC JASMINE&BLUEBERRY LOOSE TEA","THÉ AU JASMIN & BLEUETS EN VRAC (BIO)"
"1082","33067","ORGANIC CHAMOMILE CITRUS LOOSE TEA","THÉ CAMOMILLE & AGRUMES EN VRAC (BIO)"
"1083","33068","ORGANIC EARL GREY VANILLA LOOSE TEA","THÉ  EARL GREY VANILLE EN VRAC (BIO)"
"1084","33069","ORGANIC SENCHA GREEN TEA LEAF","THE VERT EN FEUILLE SENCHA (BIO)"
"1085","33070","ORGANIC INDIAN BLACK TEA FAIRTRADE","THE NOIR INDIEN (BIO) EQUITABLE"
"1086","34001","ORGANIC RAW CACAO NIBS","CACAO NIBS CRUES BIOLOGIQUES"
"1087","34002","ORGANIC RAW CACAO BEANS","FÈVES DE CACAO CRUES (BIO)"
"1088","34007","ORGANIC NATURAL COCOA POWDER 10-12%FAT CONTENT","POUDRE DE CACAO NATURELLE (BIO)MAT. GRASSES 10-12%"
"1089","34008","ORGANIC RAW CACAO POWDER 14-16%FAT CONTENT","POUDRE DE CACAO CRUES (BIO)MAT. GRASSES 14-16%"
"1090","34012","ORGANIC 70% DARK CHOCOLATE WAFERS","PASTILLES CHOCOLAT NOIR 70% (BIO)"
"1091","34018","ORGANIC 70% DARK CHOCOLATE CHIPS - 4000 CT","PEPITES CHOCOLAT NOIR 70%-4000 CT (BIO)"
"1092","34020","ORGANIC 70% DARK CHOCOLATE CHIPS - 1000 CT","PEPITES CHOCOLAT NOIR 70%-1000 CT (BIO)"
"1093","34025","ORGANIC COCOA LIQUOR WAFERS (100% COCOA PASTE)","PASTILLES DE LIQUEUR DE CACAO (BIO) 100% PÂTE DE CACAO"
"1094","34030","ORGANIC COCOA BUTTER WAFERS","PASTILLES DE BEURRE DE CACAO (BIO)"
"1095","34034","ORGANIC BUCKWHEAT HULLS","ÉCALE DE SARRASIN( BIO)"
"1096","34040","ORGANIC 70% CHOCO. ALMOND COCOA DUST","AMANDES CHOCO. 70% POUDRE CACAO(BIO)"
"1097","34041","ORGANIC DARK CHOCOLATE ALMOND","AMANDES AU CHOCOLAT NOIR (BIO)"
"1098","34046","ORGANIC CHOCOLATE BITES (CHIA,PUFFED QUINOA&MACA) 60% CACAO PASTE","SUPER BOUCHÉES CROQUANTES BIO(CHIA,QUINOA SOUFFLÉ&MACA) 60%PÂTE CACAO"
"1099","34047","ORGANIC 70% DARK CHOC. COCOA NIBS (G/F)","CACAO NIBS ENR. CHOCO  NOIR 70% (S/G, V)"
"1100","34048","ORG. 70% DARK CHOC. POPPED QUINOA","QUINOA SOUFFLÉ ENR. CHOCO. NOIR 70% (BIO)"
"1101","34049","ORGANIC 70% DARK CHOC. COCOA NIBS","CACAO NIBS ENROBÉ CHOCOLAT NOIR 70% (BIO)"
"1102","34051","ORGANIC MILK CHOCOLATE CASHEWS","CAJOUS AU CHOCOLAT LAIT (BIO)"
"1103","34052","ORGANIC CHOCOLATE TOFFEE PISTACHIOS","CHOCOLAT PISTACHE & CARAMEL (BIO)"
"1104","34060","ORGANIC DARK CHOCOLATE CRANBERRIES","CANNEBERGES CHOCOLAT NOIR (BIO)"
"1105","34061","ORGANIC DARK CHOCOLATE GOJI BERRIES","BAIES DE GOJI AU CHOCOLAT NOIR (BIO)"
"1106","34062","ORGANIC 70% DARK CH. ESPRESSO BEANS","ESPRESSO AU CHOCOLAT NOIR 70% (BIO)"
"1107","34063","ORGANIC MACADAMIA DARK CHOCOLATE","MACADAM AU CHOCOLAT NOIR (BIO)"
"1108","34065","ORGANIC 70% DARK CHOCO. TART CHERRIES","CERISES SÛRES AU CHOCOLAT NOIR 70% (BIO)"
"1109","34300","ORGANIC FRUIT GUMMY WITHOUT GELATINE (VEGAN)","GOMME FRUITEE SANS GELATINE (BIO- VEGAN)"
"1110","34301","ORGANIC GUMMY COLA BOTTLES","COLA EN GELEE FRUITEE (BIO)"
"1111","34302","ORGANIC GUMMY FRUIT FRITES","FRITES AUX FRUIT EN GELEE (BIO)"
"1112","34303","ORGANIC VEGGIE WINE GUMS (VEGAN)","GOMMES AU VIN ASSORTIES (BIO- VEGAN)"
"1113","34304","ORGANIC LICORICE ROLLS HELIX","ROUE DE REGLISSE (BIO)"
"1114","35001","ORGANIC MAPLE ALMONDS","AMANDES À L'ÉRABLE BIOLOGIQUES"
"1115","35002","ORGANIC CINNAMON SESAME ALMONDS","AMANDES À LA CANNELLE & SÉSAME BIO"
"1116","35035","ORGANIC COCONUT DATE ROLLS","ROULEAU DE DATTE ENROBÉ DE COCO BIO"
"1117","35037","ORGANIC WALNUT DATE ROLLS","ROULEAUX DE DATTES AU GRENOBLES BIO"
"1118","36100","ORGANIC PEANUT BUTTER","BEURRE D'ARACHIDES (BIO)"
"1119","36105","ORGANIC BULK TAHINI","TAHINI BIOLOGIQUE EN VRAC"
"1120","36106","ORGANIC FILBERT BUTTER","BEURRE D'AVELINES BIOLOGIQUES"
"1121","36107","CREAMY ORGANIC ALMOND BUTTER","BEURRE D'AMANDES CRÉMEUX BIOLOGIQUE"
"1122","36120","ORGANIC COCONUT BUTTER (65% FAT CONTENT)","BEURRE DE NOIX DE COCO BIO (65% MAT.GRASSES)"
"1123","37001","APPLE JUICE INFUSED ORGANIC WHOLE CRANBERRIES","CANNEBERGES ENTIERS BIO INFUSÉES  AU JUS DE  POMME"
"1124","38001","ORGANIC PISTACHIO RAW WHOLE","PISTACHES CRUES (BIO)"
"1125","80002","CHERRY RING O'S (18 LBS)","ANNEAU DE CERISE EN RONDELLE (18LBS)"
"1126","80003","WRAPPED FRUIT SLICES","TRANCHES DE FRUITS ENVELOPPÉES"
"1127","80004","WATERBRIDGE LICORICE ASST. NAT. COLORS & FLAVORS","WATERBRIDGE RÉGLISSE ASST. COULEURS & SAVEURS NAT."
"1128","80005","WHOLE REESE'S PIECES HERSHEY","REESE'S PIECES ENTIER HERSHEY"
"1129","80006","GUMMY SOUR APPLE RING O'S","POMMES SÛRES  EN RONDELLE O'S"
"1130","80007","GUMMY SOUR PEACH RING O'S","ANNEAUX DE PÊCHES SÛR O'S"
"1131","80008","MINI JELLY FRUIT SLICES","MINI TRANCHES AUX FRUITS EN GELÉE"
"1132","80009","JAW BREAKER TIME BOMB","JAW BREAKER BOMBE RETARD"
"1133","80010","GUM CHEWS ASSORTED","GOMME CHEWS ASSORTIES"
"1134","80011","SOUR BLUE RASPBERRY RING O'S","ANNEAUX DE FRAMBOISES BLEUES SUR O'S"
"1135","80012","BUBBLE KING (1080CT)","GOMME ""BUBBLE KING"" (1080CT)"
"1136","80013","HOT TAMALES FIERCE CINNAMON","HOT TAMALES CANNELE FEROCE"
"1137","80014","NITWITZ - MINI FRUIT SHAPES","NITWITZ - MINI FRUITS"
"1138","80015","TOOTSIE ROLLS","TOOTSIE ROLLS"
"1139","80016","MIKE AND IKES","MIKE ET IKES"
"1140","80017","RAINBOW SPRINKLES","DÉCORETTE ARC-EN-CIEL"
"1141","80018","CHOCOLATE SPRINKLES","DÉCORETTE CHOCOLAT"
"1142","80019","CHIPITS  ® SKOR ®  TOPPINGS","DÉCORETTE SKOR ®  CHIPITS ®"
"1143","80021","CREAMY CARAMEL CANDY","CARAMEL CRÉMEUX À LA VANILLE"
"1144","80022","ALBANESE GUMMI RAINFOREST FROGS","GRENOUILLE EN GELEE RAINFOREST ALBANESE"
"1145","80023","ALBANESE GIANT GUMMI RATTLESNAKE","GEANT SERPENT A SONNETTE EN GELEE ALBANESE"
"1146","80024","GUMMY BLUE SHARKS","REQUINS BLEUS À LA GELÉE"
"1147","80025","ALBANESE RED GUMMI RASPBERRIES","FRAMBOISE ROUGE EN GELEE ALBANESE"
"1148","80026","ALBANESE BLUE GUMMI RASPBERRIES","FRAMBOISE BLEUE EN GELEE ALBANESE"
"1149","80027","ALBANESE GUMMY WORMS 4''","VERS EN GELÉE ALBANESE 4''"
"1150","80028","MINI ALLAN RED BERRIES","BAIES ROUGES MINI"" ALLAN"""
"1151","80029","ALLAN RED BERRIES","BAIES ROUGES ALLAN"
"1152","80030","SUPER JUJUBES","SUPER JUJUBES"
"1153","80031","JELLY BEANS","FÈVES EN GELÉE"
"1154","80032","GUMMY WORMS","VERS EN GELÉE"
"1155","80033","GUMMY BEARS","OURSONS EN GELÉE"
"1156","80034","CANDY FACTORY GUMMY BEARS","CANDY FACTORY OURSONS EN GELÉE"
"1157","80035","SPEARMINT LEAVES","FEUILLES DE MENTHE VERTE"
"1158","80036","LICORICE BABIES","BÉBÉS À LA RÉGLISSE"
"1159","80037","MINI FRUIT SLICE MIX","MELANGE DE MINI FRUITS"
"1160","80038","RITO MINTS (WHITE)","MENTHES RITO (BLANCHE)"
"1161","80039","RITO MINTS (GREEN)","MENTHES RITO (VERTE)"
"1162","80040","RITO MINTS (PINK)","MENTHES RITO (ROSE)"
"1163","80041","SOUR WATERMELON SLICES","TRANCHES DE MELONS D'EAU SÛRES"
"1164","80042","SOUR CHERRY SLICES","CERISES EN TRANCHES SÛRES"
"1165","80043","SOUR PEACH SLICES","PÊCHES EN TRANCHES SÛRES"
"1166","80044","GUMMI CHICKEN FEET","PATTES DE POULET EN GELÉE"
"1167","80045","CHICLE TABS BUBBLE GUM","TABLETTES DE CHICLE BALLOUNE"
"1168","80046","BUBBLE KING - (8500CT)","GOMME BALLOUNE ""BUBBLE KING"" (8500CT)"
"1169","80047","MINI RAINBOW BELTS","MINI CEINTURES ARC EN CIEL"
"1170","80048","MINI PEBBLE GUMS","MINIES GOMMES À MARBRE"
"1171","80049","MARSHMALLOW BANANAS","BANANES A LA GUIMAUVE"
"1172","80050","MARSHMALLOW STRAWBERRIES","FRAISE A LA GUIMAUVE"
"1173","80051","PEACH PENGUIN WITH FRUIT JUICE","PINGOUINS À LA PÊCHE AU JUS DE FRUIT"
